YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh,Pump_Wh,Fan_Wh,LED_Wh,Load_Wh,Charge_Wh,Discharge_Wh,SOC,Rule_Decision,Rule_Efficiency,Adaptive_Score,Adaptive_Decision,Adaptive_Efficiency,Improvement_%,Rule_Eff_Run,Adaptive_Eff_Run,SOC_Run
2024,8,2,12,502.8,29.65,70.22,2.93,2024-08-02 12:00:00,0.979075,49.227891,49.227891,3.6,4.8,7.2,15.6,31.95,0.0,86.75,Normal Mode,100.0,75.84,Adaptive Saving,100.0,0.0,100.0,100.0,86.98926364414864
2024,8,2,13,547.38,29.52,70.34,3.16,2024-08-02 13:00:00,0.97966,53.62462908,53.62462908,3.6,4.8,7.2,15.6,36.12,0.0,100.0,Normal Mode,100.0,82.54,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,2,14,423.05,28.68,73.45,3.66,2024-08-02 14:00:00,0.98344,41.604429200000006,41.604429200000006,3.6,2.4,14.4,20.4,20.14,0.0,100.0,Normal Mode,100.0,78.27,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,2,15,259.88,27.58,78.55,4.11,2024-08-02 15:00:00,0.98839,25.68627932,25.68627932,3.6,2.4,19.2,25.2,0.46,0.0,100.0,Normal Mode,100.0,72.55,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,2,16,108.35,26.13,85.55,4.23,2024-08-02 16:00:00,0.994915,10.779904025,10.779904025,1.8,0.0,19.2,21.0,0.0,10.76,95.5,Battery Mode,51.33287630952381,66.32,Adaptive Saving,60.39,9.057123690476187,52.040777810990555,60.806401483289235,95.76339686474
2024,8,2,17,10.77,24.65,93.01,3.75,2024-08-02 17:00:00,1.001575,1.078696275,1.078696275,1.8,0.0,24.0,25.8,0.0,26.02,84.63,Battery Mode,4.180993313953488,57.34,Priority Pump,5.57,1.3890066860465122,4.238650933345857,5.608406296769681,84.86341650955964
2024,8,2,18,0.0,24.02,95.63,3.64,2024-08-02 18:00:00,1.00441,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,73.3,Battery Mode,0.0,52.17,Priority Pump,0.0,0.0,0.0,0.0,73.50216743649678
2024,8,2,19,0.0,23.84,96.12,3.5,2024-08-02 19:00:00,1.00522,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,61.96,Battery Mode,0.0,47.54,Priority Pump,0.0,0.0,0.0,0.0,62.13089078261037
2024,8,2,20,0.0,23.7,96.4,3.35,2024-08-02 20:00:00,1.00585,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,50.63,Battery Mode,0.0,42.94,Priority Pump,0.0,0.0,0.0,0.0,50.7696417095475
2024,8,2,21,0.0,23.59,96.63,3.15,2024-08-02 21:00:00,1.006345,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,39.29,Battery Mode,0.0,38.35,Emergency Mode,0.0,0.0,0.0,0.0,39.398365055661095
2024,8,2,22,0.0,23.47,96.84,2.98,2024-08-02 22:00:00,1.006885,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,27.96,Emergency,0.0,33.76,Emergency Mode,0.0,0.0,0.0,0.0,28.037115982598227
2024,8,2,23,0.0,23.34,97.03,2.68,2024-08-02 23:00:00,1.00747,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.51,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,0,0.0,23.09,97.29,2.45,2024-08-03 00:00:00,1.008595,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.39,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,1,0.0,22.95,97.28,2.46,2024-08-03 01:00:00,1.009225,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.32,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,2,0.0,22.81,97.41,2.41,2024-08-03 02:00:00,1.009855,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.25,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,3,0.0,22.69,97.39,2.39,2024-08-03 03:00:00,1.010395,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.19,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,4,0.0,22.57,97.35,2.28,2024-08-03 04:00:00,1.010935,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.13,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,5,0.0,22.46,97.39,2.18,2024-08-03 05:00:00,1.01143,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.07,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,3,6,42.33,23.41,95.69,2.67,2024-08-03 06:00:00,1.007155,4.263287115,4.263287115,1.8,0.0,24.0,25.8,0.0,22.67,20.0,Emergency,16.524368662790696,31.81,Emergency Mode,27.54,11.015631337209305,16.7522465108319,27.729893970024598,20.05516164706597
2024,8,3,7,166.55,24.2,93.58,3.07,2024-08-03 07:00:00,1.0036,16.714958000000003,16.714958000000003,1.8,0.0,19.2,21.0,0.0,4.51,20.0,Emergency,79.59503809523811,36.9,Emergency Mode,100.0,20.40496190476189,80.69268644514108,100.0,20.05516164706597
2024,8,3,8,353.35,25.03,89.58,3.23,2024-08-03 08:00:00,0.999865,35.330229775,35.330229775,1.8,0.0,14.4,16.2,18.17,0.0,27.55,Emergency,100.0,46.9,Priority Pump,100.0,0.0,100.0,100.0,27.625985168833374
2024,8,3,9,476.48,26.19,83.47,3.26,2024-08-03 09:00:00,0.994645,47.392844960000005,47.392844960000005,1.8,0.0,14.4,16.2,29.63,0.0,39.88,Normal Mode,100.0,56.1,Priority Pump,100.0,0.0,100.0,100.0,39.98999232424954
2024,8,3,10,656.9,27.55,77.25,3.15,2024-08-03 10:00:00,0.988525,64.93620725,64.93620725,3.6,2.4,7.2,13.2,49.15,0.0,60.34,Normal Mode,100.0,70.98,Adaptive Saving,100.0,0.0,100.0,100.0,60.50642268919803
2024,8,3,11,778.97,28.61,73.19,3.07,2024-08-03 11:00:00,0.983755,76.63156323500002,76.63156323500002,3.6,2.4,0.0,6.0,67.1,0.0,88.28,Normal Mode,100.0,87.18,Normal Operation,100.0,0.0,100.0,100.0,88.52348351014919
2024,8,3,12,756.62,29.36,70.38,3.0,2024-08-03 12:00:00,0.98038,74.17751156,74.17751156,3.6,4.8,0.0,8.4,62.49,0.0,100.0,Normal Mode,100.0,90.34,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,3,13,682.4,29.56,68.87,3.02,2024-08-03 13:00:00,0.97948,66.8397152,66.8397152,7.2,4.8,7.2,19.2,45.26,0.0,100.0,Normal Mode,100.0,85.85,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,3,14,529.83,29.33,68.8,3.19,2024-08-03 14:00:00,0.980515,51.950626245,51.950626245,7.2,4.8,7.2,19.2,31.11,0.0,100.0,Normal Mode,100.0,81.39,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,3,15,345.4,28.63,71.25,3.44,2024-08-03 15:00:00,0.983665,33.9757891,33.9757891,3.6,2.4,14.4,20.4,12.9,0.0,100.0,Normal Mode,100.0,75.97,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,3,16,152.9,27.15,79.22,3.58,2024-08-03 16:00:00,0.990325,15.14206925,15.14206925,3.6,2.4,19.2,25.2,0.0,10.59,95.57,Battery Mode,60.0875763888889,67.35,Adaptive Saving,70.69,10.6024236111111,60.91620880934223,71.17742210388667,95.83358993050473
2024,8,3,17,15.88,25.02,90.66,3.13,2024-08-03 17:00:00,0.99991,1.58785708,1.58785708,1.8,0.0,24.0,25.8,0.0,25.49,84.93,Battery Mode,6.15448480620155,57.8,Priority Pump,8.21,2.055515193798451,6.239357685889689,8.266609640301452,85.16424393426564
2024,8,3,18,0.0,23.99,95.42,3.45,2024-08-03 18:00:00,1.004545,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,73.59,Battery Mode,0.0,52.27,Priority Pump,0.0,0.0,0.0,0.0,73.79296728037923
2024,8,3,19,0.0,23.76,96.25,3.4,2024-08-03 19:00:00,1.00558,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,62.26,Battery Mode,0.0,47.62,Priority Pump,0.0,0.0,0.0,0.0,62.43171820731636
2024,8,3,20,0.0,23.62,96.5,3.32,2024-08-03 20:00:00,1.00621,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,50.92,Battery Mode,0.0,43.02,Priority Pump,0.0,0.0,0.0,0.0,51.06044155342996
2024,8,3,21,0.0,23.48,96.71,3.21,2024-08-03 21:00:00,1.00684,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,39.59,Battery Mode,0.0,38.42,Emergency Mode,0.0,0.0,0.0,0.0,39.69919248036709
2024,8,3,22,0.0,23.3,97.08,2.91,2024-08-03 22:00:00,1.00765,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,28.25,Emergency,0.0,33.79,Emergency Mode,0.0,0.0,0.0,0.0,28.32791582648068
2024,8,3,23,0.0,23.09,97.53,2.67,2024-08-03 23:00:00,1.008595,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.39,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,0,0.0,22.89,97.79,2.56,2024-08-04 00:00:00,1.009495,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.29,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,1,0.0,22.72,97.85,2.51,2024-08-04 01:00:00,1.01026,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.2,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,2,0.0,22.51,98.15,2.46,2024-08-04 02:00:00,1.011205,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.1,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,3,0.0,22.33,98.35,2.46,2024-08-04 03:00:00,1.012015,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.01,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,4,0.0,22.13,98.68,2.4,2024-08-04 04:00:00,1.012915,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.91,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,5,0.0,21.94,99.05,2.39,2024-08-04 05:00:00,1.01377,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.81,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,4,6,56.7,23.15,95.0,3.21,2024-08-04 06:00:00,1.008325,5.717202749999999,5.717202749999999,1.8,0.0,24.0,25.8,0.0,21.14,20.0,Emergency,22.159700581395345,32.12,Emergency Mode,36.93,14.770299418604656,22.465291977034962,37.18463995326828,20.05516164706597
2024,8,4,7,258.6,24.59,88.93,4.35,2024-08-04 07:00:00,1.001845,25.907711700000004,25.907711700000004,1.8,0.0,19.2,21.0,4.66,0.0,21.92,Emergency,100.0,40.62,Priority Pump,100.0,0.0,100.0,100.0,21.980457165184305
2024,8,4,8,484.4,26.04,81.46,4.96,2024-08-04 08:00:00,0.99532,48.2133008,48.2133008,1.8,0.0,14.4,16.2,30.41,0.0,34.57,Normal Mode,100.0,54.14,Priority Pump,100.0,0.0,100.0,100.0,34.66534690695353
2024,8,4,9,647.22,27.19,76.19,5.37,2024-08-04 09:00:00,0.990145,64.08416469000001,64.08416469000001,3.6,2.4,7.2,13.2,48.34,0.0,54.7,Normal Mode,100.0,68.25,Adaptive Saving,100.0,0.0,100.0,100.0,54.85086710472543
2024,8,4,10,755.67,27.95,72.87,5.63,2024-08-04 10:00:00,0.986725,74.563848075,74.563848075,3.6,2.4,0.0,6.0,65.14,0.0,81.82,Normal Mode,100.0,84.17,Normal Operation,100.0,0.0,100.0,100.0,82.04566629814687
2024,8,4,11,831.3,28.41,70.81,5.76,2024-08-04 11:00:00,0.984655,81.85437015,81.85437015,3.6,2.4,0.0,6.0,72.06,0.0,100.0,Normal Mode,100.0,93.53,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,4,12,797.72,28.56,69.99,5.81,2024-08-04 12:00:00,0.98398,78.49405255999999,78.49405255999999,7.2,2.4,0.0,9.6,65.45,0.0,100.0,Normal Mode,100.0,91.73,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,4,13,720.0,28.46,69.39,5.76,2024-08-04 13:00:00,0.98443,70.87896,70.87896,7.2,2.4,0.0,9.6,58.22,0.0,100.0,Normal Mode,100.0,89.45,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,4,14,566.72,28.05,69.8,5.58,2024-08-04 14:00:00,0.986275,55.8941768,55.8941768,7.2,2.4,7.2,16.8,37.14,0.0,100.0,Normal Mode,100.0,83.62,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,4,15,377.8,27.25,71.94,5.27,2024-08-04 15:00:00,0.989875,37.3974775,37.3974775,3.6,2.4,14.4,20.4,16.15,0.0,100.0,Normal Mode,100.0,76.88,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,4,16,173.82,26.01,77.51,4.69,2024-08-04 16:00:00,0.995455,17.302998810000002,17.302998810000002,3.6,0.0,19.2,22.8,0.0,5.79,97.57,Battery Mode,75.89034565789474,68.69,Adaptive Saving,89.28,13.38965434210526,76.93690477361854,89.89560398125622,97.83910609521132
2024,8,4,17,18.25,24.01,89.12,3.16,2024-08-04 17:00:00,1.004455,1.833130375,1.833130375,1.8,0.0,24.0,25.8,0.0,25.23,87.04,Battery Mode,7.105156492248062,58.21,Priority Pump,9.47,2.3648435077519387,7.203139525941528,9.535297599714342,87.2800634880311
2024,8,4,18,0.0,22.98,94.27,2.91,2024-08-04 18:00:00,1.00909,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,75.7,Battery Mode,0.0,52.61,Priority Pump,0.0,0.0,0.0,0.0,75.90878683414469
2024,8,4,19,0.0,22.6,96.07,2.89,2024-08-04 19:00:00,1.0108,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,64.37,Battery Mode,0.0,47.89,Priority Pump,0.0,0.0,0.0,0.0,64.54753776108183
2024,8,4,20,0.0,22.2,98.13,2.77,2024-08-04 20:00:00,1.0126,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,53.03,Battery Mode,0.0,43.15,Priority Pump,0.0,0.0,0.0,0.0,53.176261107195415
2024,8,4,21,0.0,21.82,100.0,2.61,2024-08-04 21:00:00,1.01431,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,41.69,Battery Mode,0.0,38.43,Emergency Mode,0.0,0.0,0.0,0.0,41.80498445330901
2024,8,4,22,0.0,21.46,100.0,2.54,2024-08-04 22:00:00,1.01593,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,30.36,Battery Mode,0.0,33.71,Emergency Mode,0.0,0.0,0.0,0.0,30.44373538024614
2024,8,4,23,0.0,21.16,100.0,2.53,2024-08-04 23:00:00,1.01728,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.42,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,0,0.0,20.85,100.0,2.53,2024-08-05 00:00:00,1.018675,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.27,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,1,0.0,20.6,100.0,2.56,2024-08-05 01:00:00,1.0198,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.14,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,2,0.0,20.42,100.0,2.61,2024-08-05 02:00:00,1.02061,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.05,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,3,0.0,20.28,100.0,2.64,2024-08-05 03:00:00,1.02124,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.98,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,4,0.0,20.12,100.0,2.65,2024-08-05 04:00:00,1.02196,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.9,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,5,0.0,19.94,100.0,2.6,2024-08-05 05:00:00,1.02277,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.81,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,5,6,66.62,21.97,94.72,2.75,2024-08-05 06:00:00,1.013635,6.752836370000001,6.752836370000001,1.8,0.0,24.0,25.8,0.0,20.05,20.0,Emergency,26.17378437984496,31.82,Emergency Mode,43.62,17.446215620155037,26.534731643930403,43.92076888062719,20.05516164706597
2024,8,5,7,276.2,24.31,84.27,3.84,2024-08-05 07:00:00,1.003105,27.7057601,27.7057601,1.8,0.0,19.2,21.0,6.37,0.0,22.63,Emergency,100.0,41.29,Priority Pump,100.0,0.0,100.0,100.0,22.692415403655144
2024,8,5,8,507.85,26.09,75.53,4.26,2024-08-05 08:00:00,0.995095,50.535899575,50.535899575,3.6,0.0,7.2,10.8,37.75,0.0,38.34,Normal Mode,100.0,57.46,Priority Pump,100.0,0.0,100.0,100.0,38.44574487742547
2024,8,5,9,698.58,27.36,69.69,4.17,2024-08-05 09:00:00,0.98938,69.11610804,69.11610804,7.2,2.4,7.2,16.8,49.7,0.0,59.03,Normal Mode,100.0,70.89,Adaptive Saving,100.0,0.0,100.0,100.0,59.19280960131521
2024,8,5,10,826.1,28.21,65.99,4.04,2024-08-05 10:00:00,0.985555,81.41669854999999,81.41669854999999,7.2,2.4,0.0,9.6,68.23,0.0,87.44,Normal Mode,100.0,87.73,Normal Operation,100.0,0.0,100.0,100.0,87.68116672097241
2024,8,5,11,891.17,28.72,63.84,3.93,2024-08-05 11:00:00,0.98326,87.62518141999999,87.62518141999999,7.2,2.4,0.0,9.6,74.12,0.0,100.0,Normal Mode,100.0,94.46,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,5,12,859.55,28.98,62.71,3.86,2024-08-05 12:00:00,0.98209,84.41554595,84.41554595,7.2,2.4,0.0,9.6,71.07,0.0,100.0,Normal Mode,100.0,93.38,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,5,13,728.65,28.96,62.34,3.88,2024-08-05 13:00:00,0.98218,71.5665457,71.5665457,7.2,2.4,0.0,9.6,58.87,0.0,100.0,Normal Mode,100.0,89.46,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,5,14,589.95,28.54,63.33,4.07,2024-08-05 14:00:00,0.98407,58.05520965000001,58.05520965000001,7.2,2.4,7.2,16.8,39.19,0.0,100.0,Normal Mode,100.0,84.07,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,5,15,391.42,27.67,66.63,4.35,2024-08-05 15:00:00,0.987985,38.67170887,38.67170887,7.2,2.4,14.4,24.0,13.94,0.0,100.0,Normal Mode,100.0,76.78,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,5,16,179.25,26.11,74.62,4.34,2024-08-05 16:00:00,0.995005,17.835464625,17.835464625,3.6,0.0,19.2,22.8,0.0,5.23,97.8,Battery Mode,78.22572203947368,68.99,Adaptive Saving,92.03,13.80427796052632,79.30448695712919,92.66456579743515,98.06974045415258
2024,8,5,17,18.1,23.95,86.35,3.53,2024-08-05 17:00:00,1.004725,1.81855225,1.81855225,1.8,0.0,24.0,25.8,0.0,25.24,87.26,Battery Mode,7.048652131782945,58.26,Priority Pump,9.4,2.351347868217055,7.145855947078995,9.464814935302513,87.50067026614883
2024,8,5,18,0.0,22.99,91.41,3.48,2024-08-05 18:00:00,1.009045,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,75.93,Battery Mode,0.0,52.71,Priority Pump,0.0,0.0,0.0,0.0,76.13942119308595
2024,8,5,19,0.0,22.66,93.73,3.37,2024-08-05 19:00:00,1.01053,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,64.59,Battery Mode,0.0,48.01,Priority Pump,0.0,0.0,0.0,0.0,64.76814453919955
2024,8,5,20,0.0,22.36,95.0,3.1,2024-08-05 20:00:00,1.01188,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,53.26,Battery Mode,0.0,43.32,Priority Pump,0.0,0.0,0.0,0.0,53.406895466136675
2024,8,5,21,0.0,21.99,95.41,2.86,2024-08-05 21:00:00,1.013545,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,41.92,Battery Mode,0.0,38.6,Emergency Mode,0.0,0.0,0.0,0.0,42.03561881225027
2024,8,5,22,0.0,21.62,95.76,2.71,2024-08-05 22:00:00,1.01521,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,30.59,Battery Mode,0.0,33.89,Emergency Mode,0.0,0.0,0.0,0.0,30.674369739187398
2024,8,5,23,0.0,21.23,96.36,2.59,2024-08-05 23:00:00,1.016965,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.46,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,0,0.0,20.91,96.7,2.57,2024-08-06 00:00:00,1.018405,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.3,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,1,0.0,20.64,97.0,2.57,2024-08-06 01:00:00,1.01962,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.16,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,2,0.0,20.45,97.26,2.58,2024-08-06 02:00:00,1.020475,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,29.07,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,3,0.0,20.23,97.72,2.58,2024-08-06 03:00:00,1.021465,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.96,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,4,0.0,20.06,98.16,2.56,2024-08-06 04:00:00,1.02223,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.87,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,5,0.0,19.93,98.41,2.58,2024-08-06 05:00:00,1.022815,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,28.81,Emergency Mode,0.0,0.0,0.0,0.0,20.05516164706597
2024,8,6,6,63.8,21.49,94.39,2.97,2024-08-06 06:00:00,1.015795,6.4807721,6.4807721,1.8,0.0,24.0,25.8,0.0,20.34,20.0,Emergency,25.119271705426357,31.5,Emergency Mode,41.87,16.750728294573644,25.465676805518584,42.15870227033151,20.05516164706597
2024,8,6,7,259.98,23.35,88.11,4.19,2024-08-06 07:00:00,1.007425,26.191035150000005,26.191035150000005,1.8,0.0,19.2,21.0,4.93,0.0,22.03,Emergency,100.0,40.09,Priority Pump,100.0,0.0,100.0,100.0,22.090760554243165
2024,8,6,8,472.08,25.15,79.48,4.79,2024-08-06 08:00:00,0.999325,47.1761346,47.1761346,3.6,0.0,14.4,18.0,27.72,0.0,33.56,Normal Mode,100.0,52.56,Priority Pump,100.0,0.0,100.0,100.0,33.652561243776695
2024,8,6,9,645.3,26.57,73.23,4.89,2024-08-06 09:00:00,0.992935,64.07409555,64.07409555,3.6,0.0,7.2,10.8,50.61,0.0,54.63,Normal Mode,100.0,68.34,Adaptive Saving,100.0,0.0,100.0,100.0,54.7806740389607
2024,8,6,10,750.28,27.52,69.69,4.93,2024-08-06 10:00:00,0.98866,74.17718247999998,74.17718247999998,7.2,2.4,0.0,9.6,61.35,0.0,80.17,Normal Mode,100.0,82.42,Normal Operation,100.0,0.0,100.0,100.0,80.39111546226394
2024,8,6,11,826.58,28.16,66.96,4.9,2024-08-06 11:00:00,0.98578,81.48260324000002,81.48260324000002,7.2,2.4,0.0,9.6,68.29,0.0,100.0,Normal Mode,100.0,92.8,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,6,12,783.45,28.48,65.55,4.87,2024-08-06 12:00:00,0.98434,77.11811730000001,77.11811730000001,7.2,2.4,0.0,9.6,64.14,0.0,100.0,Normal Mode,100.0,91.34,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,6,13,691.97,28.45,65.3,4.82,2024-08-06 13:00:00,0.984475,68.122716575,68.122716575,7.2,2.4,7.2,16.8,48.76,0.0,100.0,Normal Mode,100.0,87.17,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,6,14,497.83,28.14,66.01,4.81,2024-08-06 14:00:00,0.98587,49.07956621,49.07956621,7.2,2.4,14.4,24.0,23.83,0.0,100.0,Normal Mode,100.0,80.06,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,8,6,15,323.35,27.23,69.79,4.79,2024-08-06 15:00:00,0.989965,32.010518275,32.010518275,7.2,2.4,14.4,24.0,7.61,0.0,100.0,Normal Mode,100.0,74.52,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,8,6,16,145.65,25.87,76.88,4.79,2024-08-06 16:00:00,0.996085,14.507978025,14.507978025,3.6,0.0,19.2,22.8,0.0,8.73,96.34,Battery Mode,63.63148256578948,67.28,Adaptive Saving,74.86,11.228517434210524,64.50898691168409,75.3761751124198,96.60571365391678
2024,8,6,17,16.0,23.76,87.61,3.98,2024-08-06 17:00:00,1.00558,1.608928,1.608928,1.8,0.0,24.0,25.8,0.0,25.46,85.71,Battery Mode,6.23615503875969,57.48,Priority Pump,8.31,2.0738449612403107,6.322154184583871,8.367299160889775,85.9463952385012
2024,8,6,18,0.0,22.73,91.96,3.98,2024-08-06 18:00:00,1.010215,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,74.38,Battery Mode,0.0,51.96,Priority Pump,0.0,0.0,0.0,0.0,74.58514616543833
2024,8,6,19,0.0,22.28,93.65,3.72,2024-08-06 19:00:00,1.01224,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,63.04,Battery Mode,0.0,47.2,Priority Pump,0.0,0.0,0.0,0.0,63.213869511551934
2024,8,6,20,0.0,21.87,94.52,3.46,2024-08-06 20:00:00,1.014085,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,51.71,Battery Mode,0.0,42.46,Priority Pump,0.0,0.0,0.0,0.0,51.85262043848906
2024,8,6,21,0.0,21.47,95.3,3.15,2024-08-06 21:00:00,1.015885,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,40.37,Battery Mode,0.0,37.72,Emergency Mode,0.0,0.0,0.0,0.0,40.48134378460266
2024,8,6,22,0.0,21.19,95.91,2.93,2024-08-06 22:00:00,1.017145,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,29.03,Emergency,0.0,33.05,Emergency Mode,0.0,0.0,0.0,0.0,29.110067130716256
