YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh
2024,5,31,13,579.08,29.64,73.94,2.94,2024-05-31 13:00:00,0.97912,56.698880960000004,56.698880960000004
2024,5,31,14,434.15,29.22,75.95,3.09,2024-05-31 14:00:00,0.98101,42.59054915,42.59054915
2024,5,31,15,254.6,28.42,80.39,3.29,2024-05-31 15:00:00,0.98461,25.068170600000002,25.068170600000002
2024,5,31,16,103.4,27.36,86.14,3.29,2024-05-31 16:00:00,0.98938,10.2301892,10.2301892
2024,5,31,17,6.8,25.96,92.9,2.87,2024-05-31 17:00:00,0.99568,0.6770624,0.6770624
2024,5,31,18,0.0,25.31,95.24,3.15,2024-05-31 18:00:00,0.998605,0.0,0.0
2024,5,31,19,0.0,25.12,95.9,3.22,2024-05-31 19:00:00,0.99946,0.0,0.0
2024,5,31,20,0.0,25.05,95.96,3.26,2024-05-31 20:00:00,0.999775,0.0,0.0
2024,5,31,21,0.0,24.91,96.34,3.06,2024-05-31 21:00:00,1.000405,0.0,0.0
2024,5,31,22,0.0,24.76,96.72,2.8,2024-05-31 22:00:00,1.00108,0.0,0.0
2024,5,31,23,0.0,24.59,97.13,2.6,2024-05-31 23:00:00,1.001845,0.0,0.0
2024,6,1,0,0.0,24.42,97.57,2.44,2024-06-01 00:00:00,1.00261,0.0,0.0
2024,6,1,1,0.0,24.23,98.08,2.34,2024-06-01 01:00:00,1.003465,0.0,0.0
2024,6,1,2,0.0,24.06,98.42,2.33,2024-06-01 02:00:00,1.00423,0.0,0.0
2024,6,1,3,0.0,23.98,98.36,2.38,2024-06-01 03:00:00,1.00459,0.0,0.0
2024,6,1,4,0.0,23.91,98.43,2.31,2024-06-01 04:00:00,1.004905,0.0,0.0
2024,6,1,5,0.0,23.83,98.53,2.24,2024-06-01 05:00:00,1.005265,0.0,0.0
2024,6,1,6,60.3,24.78,95.47,2.62,2024-06-01 06:00:00,1.00099,6.035969700000001,6.035969700000001
2024,6,1,7,258.1,26.09,89.98,3.4,2024-06-01 07:00:00,0.995095,25.683401949999997,25.683401949999997
2024,6,1,8,455.58,27.36,84.35,3.36,2024-06-01 08:00:00,0.98938,45.07417404,45.07417404
2024,6,1,9,585.85,28.51,79.94,2.9,2024-06-01 09:00:00,0.984205,57.659649925000004,57.659649925000004
2024,6,1,10,650.05,29.43,76.48,2.54,2024-06-01 10:00:00,0.980065,63.709125324999995,63.709125324999995
2024,6,1,11,657.1,29.99,74.22,2.31,2024-06-01 11:00:00,0.977545,64.23448195,64.23448195
2024,6,1,12,597.22,30.04,73.54,2.21,2024-06-01 12:00:00,0.97732,58.36750503999999,58.36750503999999
2024,6,1,13,495.4,29.96,73.68,2.23,2024-06-01 13:00:00,0.97768,48.434267199999994,48.434267199999994
2024,6,1,14,309.0,29.45,76.31,2.39,2024-06-01 14:00:00,0.979975,30.2812275,30.2812275
2024,6,1,15,186.82,28.62,81.37,2.65,2024-06-01 15:00:00,0.98371,18.37767022,18.37767022
2024,6,1,16,72.9,27.56,87.18,2.52,2024-06-01 16:00:00,0.98848,7.206019200000001,7.206019200000001
2024,6,1,17,5.57,26.39,93.12,2.2,2024-06-01 17:00:00,0.993745,0.553515965,0.553515965
2024,6,1,18,0.0,25.8,95.52,2.21,2024-06-01 18:00:00,0.9964,0.0,0.0
2024,6,1,19,0.0,25.57,96.57,2.26,2024-06-01 19:00:00,0.997435,0.0,0.0
2024,6,1,20,0.0,25.47,96.96,2.22,2024-06-01 20:00:00,0.997885,0.0,0.0
2024,6,1,21,0.0,25.4,97.23,2.13,2024-06-01 21:00:00,0.9982,0.0,0.0
2024,6,1,22,0.0,25.32,97.43,2.13,2024-06-01 22:00:00,0.99856,0.0,0.0
2024,6,1,23,0.0,25.28,97.35,2.21,2024-06-01 23:00:00,0.99874,0.0,0.0
2024,6,2,0,0.0,25.21,97.36,2.32,2024-06-02 00:00:00,0.999055,0.0,0.0
2024,6,2,1,0.0,25.18,97.19,2.44,2024-06-02 01:00:00,0.99919,0.0,0.0
2024,6,2,2,0.0,25.09,97.08,2.54,2024-06-02 02:00:00,0.999595,0.0,0.0
2024,6,2,3,0.0,25.01,96.88,2.78,2024-06-02 03:00:00,0.999955,0.0,0.0
2024,6,2,4,0.0,24.93,96.67,2.93,2024-06-02 04:00:00,1.000315,0.0,0.0
2024,6,2,5,0.0,24.85,96.6,2.9,2024-06-02 05:00:00,1.000675,0.0,0.0
2024,6,2,6,48.95,25.0,96.15,3.18,2024-06-02 06:00:00,1.0,4.8950000000000005,4.8950000000000005
2024,6,2,7,145.12,25.47,95.05,3.55,2024-06-02 07:00:00,0.997885,14.48130712,14.48130712
2024,6,2,8,267.67,26.05,93.22,3.85,2024-06-02 08:00:00,0.995275,26.640525925000002,26.640525925000002
2024,6,2,9,469.45,27.03,88.62,4.26,2024-06-02 09:00:00,0.990865,46.516157425,46.516157425
2024,6,2,10,574.35,28.11,83.19,4.14,2024-06-02 10:00:00,0.986005,56.631197175000004,56.631197175000004
2024,6,2,11,621.45,28.77,79.76,3.77,2024-06-02 11:00:00,0.983035,61.090710075000004,61.090710075000004
2024,6,2,12,563.88,29.14,77.84,3.36,2024-06-02 12:00:00,0.98137,55.337491560000004,55.337491560000004
2024,6,2,13,436.1,29.51,76.25,3.0,2024-06-02 13:00:00,0.979705,42.724935050000006,42.724935050000006
2024,6,2,14,155.82,29.12,78.19,2.76,2024-06-02 14:00:00,0.98146,15.293109719999999,15.293109719999999
2024,6,2,15,108.95,28.37,82.98,2.67,2024-06-02 15:00:00,0.984835,10.729777325000002,10.729777325000002
2024,6,2,16,34.38,27.35,88.81,2.55,2024-06-02 16:00:00,0.989425,3.40164315,3.40164315
2024,6,2,17,4.47,26.18,94.04,2.43,2024-06-02 17:00:00,0.99469,0.44462643,0.44462643
2024,6,2,18,0.0,25.73,95.8,2.7,2024-06-02 18:00:00,0.996715,0.0,0.0
2024,6,2,19,0.0,25.61,96.27,2.94,2024-06-02 19:00:00,0.997255,0.0,0.0
2024,6,2,20,0.0,25.59,96.19,3.24,2024-06-02 20:00:00,0.997345,0.0,0.0
2024,6,2,21,0.0,25.55,96.02,3.58,2024-06-02 21:00:00,0.997525,0.0,0.0
2024,6,2,22,0.0,25.45,95.98,3.54,2024-06-02 22:00:00,0.9979750000000001,0.0,0.0
2024,6,2,23,0.0,25.27,96.03,3.54,2024-06-02 23:00:00,0.998785,0.0,0.0
2024,6,3,0,0.0,25.07,96.16,3.53,2024-06-03 00:00:00,0.999685,0.0,0.0
2024,6,3,1,0.0,24.87,96.22,3.49,2024-06-03 01:00:00,1.000585,0.0,0.0
2024,6,3,2,0.0,24.68,96.33,3.24,2024-06-03 02:00:00,1.00144,0.0,0.0
2024,6,3,3,0.0,24.5,96.43,3.05,2024-06-03 03:00:00,1.00225,0.0,0.0
2024,6,3,4,0.0,24.35,96.32,3.05,2024-06-03 04:00:00,1.002925,0.0,0.0
2024,6,3,5,0.0,24.2,96.27,3.13,2024-06-03 05:00:00,1.0036,0.0,0.0
2024,6,3,6,60.67,24.55,95.48,3.65,2024-06-03 06:00:00,1.002025,6.0792856749999995,6.0792856749999995
2024,6,3,7,221.52,25.31,94.09,4.16,2024-06-03 07:00:00,0.998605,22.12109796,22.12109796
2024,6,3,8,399.95,26.28,90.4,4.6,2024-06-03 08:00:00,0.99424,39.7646288,39.7646288
2024,6,3,9,504.75,27.35,84.1,5.11,2024-06-03 09:00:00,0.989425,49.941226875,49.941226875
2024,6,3,10,593.25,28.32,78.78,5.32,2024-06-03 10:00:00,0.98506,58.43868450000001,58.43868450000001
2024,6,3,11,679.8,28.93,76.18,5.42,2024-06-03 11:00:00,0.982315,66.7777737,66.7777737
2024,6,3,12,681.47,29.25,74.8,5.52,2024-06-03 12:00:00,0.980875,66.84368862500001,66.84368862500001
2024,6,3,13,502.48,29.31,74.52,5.65,2024-06-03 13:00:00,0.9806050000000001,49.273440040000004,49.273440040000004
2024,6,3,14,334.25,29.06,76.13,5.67,2024-06-03 14:00:00,0.98173,32.814325249999996,32.814325249999996
2024,6,3,15,191.73,28.25,81.2,4.99,2024-06-03 15:00:00,0.985375,18.892594874999997,18.892594874999997
2024,6,3,16,75.53,27.3,87.38,3.91,2024-06-03 16:00:00,0.98965,7.47482645,7.47482645
2024,6,3,17,4.85,25.98,93.47,2.83,2024-06-03 17:00:00,0.99559,0.4828611499999999,0.4828611499999999
2024,6,3,18,0.0,25.32,95.07,2.76,2024-06-03 18:00:00,0.99856,0.0,0.0
2024,6,3,19,0.0,24.97,95.63,2.69,2024-06-03 19:00:00,1.000135,0.0,0.0
2024,6,3,20,0.0,24.68,96.16,2.54,2024-06-03 20:00:00,1.00144,0.0,0.0
2024,6,3,21,0.0,24.5,96.47,2.61,2024-06-03 21:00:00,1.00225,0.0,0.0
2024,6,3,22,0.0,24.35,96.98,2.68,2024-06-03 22:00:00,1.002925,0.0,0.0
2024,6,3,23,0.0,24.27,97.17,2.76,2024-06-03 23:00:00,1.003285,0.0,0.0
2024,6,4,0,0.0,24.19,97.18,2.79,2024-06-04 00:00:00,1.003645,0.0,0.0
2024,6,4,1,0.0,24.11,97.08,2.84,2024-06-04 01:00:00,1.004005,0.0,0.0
2024,6,4,2,0.0,23.98,97.02,2.77,2024-06-04 02:00:00,1.00459,0.0,0.0
2024,6,4,3,0.0,23.81,97.06,2.59,2024-06-04 03:00:00,1.005355,0.0,0.0
2024,6,4,4,0.0,23.64,97.13,2.43,2024-06-04 04:00:00,1.00612,0.0,0.0
2024,6,4,5,0.0,23.45,97.24,2.26,2024-06-04 05:00:00,1.006975,0.0,0.0
2024,6,4,6,69.72,24.3,95.83,2.53,2024-06-04 06:00:00,1.00315,6.9939618,6.9939618
2024,6,4,7,236.35,25.41,92.43,3.36,2024-06-04 07:00:00,0.998155,23.591393425000003,23.591393425000003
2024,6,4,8,426.15,26.63,86.51,3.81,2024-06-04 08:00:00,0.992665,42.302418974999995,42.302418974999995
2024,6,4,9,635.5,27.87,79.98,3.69,2024-06-04 09:00:00,0.987085,62.729251749999996,62.729251749999996
2024,6,4,10,702.78,28.82,75.88,3.56,2024-06-04 10:00:00,0.98281,69.06992118,69.06992118
2024,6,4,11,704.3,29.48,73.41,3.5,2024-06-04 11:00:00,0.97984,69.01013119999999,69.01013119999999
2024,6,4,12,665.62,29.81,71.97,3.44,2024-06-04 12:00:00,0.978355,65.12126551,65.12126551
2024,6,4,13,599.3,29.94,71.1,3.4,2024-06-04 13:00:00,0.97777,58.59775609999999,58.59775609999999
2024,6,4,14,451.25,29.75,71.09,3.42,2024-06-04 14:00:00,0.978625,44.160453125,44.160453125
2024,6,4,15,255.62,29.07,74.05,3.51,2024-06-04 15:00:00,0.981685,25.093831970000004,25.093831970000004
2024,6,4,16,99.5,27.93,80.29,3.3,2024-06-04 16:00:00,0.986815,9.818809250000001,9.818809250000001
2024,6,4,17,6.62,26.07,89.48,2.71,2024-06-04 17:00:00,0.995185,0.65881247,0.65881247
2024,6,4,18,0.0,25.18,92.47,2.67,2024-06-04 18:00:00,0.99919,0.0,0.0
2024,6,4,19,0.0,24.8,93.42,2.74,2024-06-04 19:00:00,1.0009,0.0,0.0
2024,6,4,20,0.0,24.61,93.79,2.74,2024-06-04 20:00:00,1.001755,0.0,0.0
2024,6,4,21,0.0,24.42,94.12,2.68,2024-06-04 21:00:00,1.00261,0.0,0.0
2024,6,4,22,0.0,24.19,94.55,2.58,2024-06-04 22:00:00,1.003645,0.0,0.0
2024,6,4,23,0.0,23.92,95.08,2.46,2024-06-04 23:00:00,1.00486,0.0,0.0
2024,6,5,0,0.0,23.67,95.63,2.41,2024-06-05 00:00:00,1.005985,0.0,0.0
2024,6,5,1,0.0,23.42,96.32,2.38,2024-06-05 01:00:00,1.00711,0.0,0.0
2024,6,5,2,0.0,23.14,97.21,2.39,2024-06-05 02:00:00,1.00837,0.0,0.0
2024,6,5,3,0.0,22.91,97.78,2.4,2024-06-05 03:00:00,1.009405,0.0,0.0
2024,6,5,4,0.0,22.72,98.15,2.4,2024-06-05 04:00:00,1.01026,0.0,0.0
2024,6,5,5,0.0,22.56,98.46,2.39,2024-06-05 05:00:00,1.01098,0.0,0.0
2024,6,5,6,72.1,23.72,94.11,2.83,2024-06-05 06:00:00,1.00576,7.2515296,7.2515296
2024,6,5,7,262.62,25.43,86.72,3.83,2024-06-05 07:00:00,0.998065,26.21118303,26.21118303
2024,6,5,8,473.77,26.85,80.9,4.08,2024-06-05 08:00:00,0.991675,46.98258647499999,46.98258647499999
2024,6,5,9,640.1,27.85,77.78,3.99,2024-06-05 09:00:00,0.987175,63.189071750000004,63.189071750000004
2024,6,5,10,730.15,28.57,75.42,4.01,2024-06-05 10:00:00,0.983935,71.842014025,71.842014025
2024,6,5,11,748.58,28.95,73.93,4.18,2024-06-05 11:00:00,0.982225,73.52739905,73.52739905
2024,6,5,12,730.88,29.15,72.92,4.33,2024-06-05 12:00:00,0.981325,71.7230816,71.7230816
2024,6,5,13,631.6,29.04,72.66,4.46,2024-06-05 13:00:00,0.98182,62.011751200000006,62.011751200000006
2024,6,5,14,485.2,28.63,73.2,4.57,2024-06-05 14:00:00,0.983665,47.7274258,47.7274258
2024,6,5,15,308.27,27.86,75.49,4.58,2024-06-05 15:00:00,0.98713,30.430256509999996,30.430256509999996
2024,6,5,16,123.2,26.65,81.92,4.19,2024-06-05 16:00:00,0.992575,12.228524,12.228524
2024,6,5,17,7.82,24.84,91.58,3.06,2024-06-05 17:00:00,1.00072,0.7825630400000001,0.7825630400000001
2024,6,5,18,0.0,24.01,94.64,2.9,2024-06-05 18:00:00,1.004455,0.0,0.0
2024,6,5,19,0.0,23.64,95.66,2.76,2024-06-05 19:00:00,1.00612,0.0,0.0
2024,6,5,20,0.0,23.29,97.04,2.69,2024-06-05 20:00:00,1.007695,0.0,0.0
2024,6,5,21,0.0,22.97,98.44,2.64,2024-06-05 21:00:00,1.0091350000000001,0.0,0.0
2024,6,5,22,0.0,22.68,99.72,2.62,2024-06-05 22:00:00,1.01044,0.0,0.0
2024,6,5,23,0.0,22.43,100.0,2.62,2024-06-05 23:00:00,1.011565,0.0,0.0
2024,6,6,0,0.0,22.19,100.0,2.63,2024-06-06 00:00:00,1.012645,0.0,0.0
2024,6,6,1,0.0,21.95,100.0,2.64,2024-06-06 01:00:00,1.013725,0.0,0.0
2024,6,6,2,0.0,21.72,100.0,2.64,2024-06-06 02:00:00,1.01476,0.0,0.0
2024,6,6,3,0.0,21.52,100.0,2.61,2024-06-06 03:00:00,1.01566,0.0,0.0
2024,6,6,4,0.0,21.34,100.0,2.55,2024-06-06 04:00:00,1.01647,0.0,0.0
2024,6,6,5,0.0,21.17,100.0,2.5,2024-06-06 05:00:00,1.017235,0.0,0.0
2024,6,6,6,68.2,22.8,95.28,2.51,2024-06-06 06:00:00,1.0099,6.887517999999999,6.887517999999999
2024,6,6,7,266.38,24.91,87.12,3.47,2024-06-06 07:00:00,1.000405,26.64878839,26.64878839
2024,6,6,8,471.67,26.43,81.55,3.77,2024-06-06 08:00:00,0.993565,46.863480355,46.863480355
2024,6,6,9,642.7,27.69,76.89,3.71,2024-06-06 09:00:00,0.987895,63.49201165000001,63.49201165000001
2024,6,6,10,746.35,28.74,73.08,3.62,2024-06-06 10:00:00,0.98317,73.37889295000001,73.37889295000001
2024,6,6,11,754.67,29.44,70.54,3.56,2024-06-06 11:00:00,0.98002,73.95916934,73.95916934
2024,6,6,12,720.22,29.74,69.5,3.51,2024-06-06 12:00:00,0.97867,70.48577074,70.48577074
2024,6,6,13,626.9,29.57,70.1,3.49,2024-06-06 13:00:00,0.9794350000000001,61.40078015,61.40078015
2024,6,6,14,472.27,29.23,71.38,3.46,2024-06-06 14:00:00,0.980965,46.328034054999996,46.328034054999996
2024,6,6,15,295.15,28.49,75.86,3.41,2024-06-06 15:00:00,0.984295,29.051466925,29.051466925
2024,6,6,16,117.9,27.33,82.98,3.21,2024-06-06 16:00:00,0.989515,11.66638185,11.66638185
2024,6,6,17,7.45,25.66,91.24,2.7,2024-06-06 17:00:00,0.99703,0.74278735,0.74278735
2024,6,6,18,0.0,24.87,94.23,2.67,2024-06-06 18:00:00,1.000585,0.0,0.0
2024,6,6,19,0.0,24.57,95.3,2.66,2024-06-06 19:00:00,1.001935,0.0,0.0
2024,6,6,20,0.0,24.38,95.84,2.52,2024-06-06 20:00:00,1.00279,0.0,0.0
2024,6,6,21,0.0,24.2,96.09,2.41,2024-06-06 21:00:00,1.0036,0.0,0.0
2024,6,6,22,0.0,24.05,96.34,2.39,2024-06-06 22:00:00,1.004275,0.0,0.0
2024,6,6,23,0.0,23.92,96.56,2.39,2024-06-06 23:00:00,1.00486,0.0,0.0
2024,6,7,0,0.0,23.79,96.7,2.38,2024-06-07 00:00:00,1.005445,0.0,0.0
2024,6,7,1,0.0,23.64,96.82,2.34,2024-06-07 01:00:00,1.00612,0.0,0.0
2024,6,7,2,0.0,23.41,96.83,2.31,2024-06-07 02:00:00,1.007155,0.0,0.0
2024,6,7,3,0.0,23.2,96.75,2.36,2024-06-07 03:00:00,1.0081,0.0,0.0
2024,6,7,4,0.0,22.97,96.85,2.39,2024-06-07 04:00:00,1.0091350000000001,0.0,0.0
2024,6,7,5,0.0,22.77,97.06,2.34,2024-06-07 05:00:00,1.010035,0.0,0.0
2024,6,7,6,67.0,23.99,96.04,2.49,2024-06-07 06:00:00,1.004545,6.7304515,6.7304515
2024,6,7,7,250.12,25.55,92.14,3.32,2024-06-07 07:00:00,0.997525,24.9500953,24.9500953
2024,6,7,8,457.67,26.98,85.8,3.43,2024-06-07 08:00:00,0.99109,45.359216030000006,45.359216030000006
2024,6,7,9,628.78,28.26,78.91,3.06,2024-06-07 09:00:00,0.98533,61.955579740000005,61.955579740000005
2024,6,7,10,661.58,29.04,74.87,2.74,2024-06-07 10:00:00,0.98182,64.95524756,64.95524756
2024,6,7,11,685.92,29.5,72.62,2.58,2024-06-07 11:00:00,0.97975,67.203012,67.203012
2024,6,7,12,638.25,29.59,71.77,2.52,2024-06-07 12:00:00,0.979345,62.506694624999994,62.506694624999994
2024,6,7,13,511.08,29.55,71.71,2.6,2024-06-07 13:00:00,0.979525,50.061563699999994,50.061563699999994
2024,6,7,14,396.83,29.2,72.74,2.95,2024-06-07 14:00:00,0.9811,38.93299129999999,38.93299129999999
2024,6,7,15,224.1,28.44,76.08,3.57,2024-06-07 15:00:00,0.98452,22.063093199999997,22.063093199999997
2024,6,7,16,93.15,27.17,83.34,3.75,2024-06-07 16:00:00,0.990235,9.224039025000002,9.224039025000002
2024,6,7,17,6.38,25.69,91.15,3.28,2024-06-07 17:00:00,0.996895,0.63601901,0.63601901
2024,6,7,18,0.0,25.12,93.58,3.45,2024-06-07 18:00:00,0.99946,0.0,0.0
2024,6,7,19,0.0,24.92,94.37,3.45,2024-06-07 19:00:00,1.00036,0.0,0.0
2024,6,7,20,0.0,24.75,94.88,3.33,2024-06-07 20:00:00,1.001125,0.0,0.0
2024,6,7,21,0.0,24.62,95.24,3.31,2024-06-07 21:00:00,1.00171,0.0,0.0
2024,6,7,22,0.0,24.52,95.24,3.43,2024-06-07 22:00:00,1.00216,0.0,0.0
2024,6,7,23,0.0,24.36,95.33,3.47,2024-06-07 23:00:00,1.00288,0.0,0.0
2024,6,8,0,0.0,24.17,95.46,3.44,2024-06-08 00:00:00,1.003735,0.0,0.0
2024,6,8,1,0.0,23.93,95.74,3.28,2024-06-08 01:00:00,1.004815,0.0,0.0
2024,6,8,2,0.0,23.65,96.2,3.05,2024-06-08 02:00:00,1.006075,0.0,0.0
2024,6,8,3,0.0,23.37,96.91,2.79,2024-06-08 03:00:00,1.007335,0.0,0.0
2024,6,8,4,0.0,23.18,97.28,2.61,2024-06-08 04:00:00,1.00819,0.0,0.0
2024,6,8,5,0.0,22.91,97.88,2.45,2024-06-08 05:00:00,1.009405,0.0,0.0
2024,6,8,6,65.32,24.05,94.01,2.79,2024-06-08 06:00:00,1.004275,6.5599243,6.5599243
2024,6,8,7,253.62,25.66,87.14,3.67,2024-06-08 07:00:00,0.99703,25.28667486,25.28667486
2024,6,8,8,458.6,27.07,80.99,3.58,2024-06-08 08:00:00,0.990685,45.4328141,45.4328141
2024,6,8,9,633.12,28.35,76.27,3.05,2024-06-08 09:00:00,0.984925,62.35757160000001,62.35757160000001
2024,6,8,10,722.58,29.33,73.01,2.54,2024-06-08 10:00:00,0.980515,70.85005287,70.85005287
2024,6,8,11,733.75,29.98,70.56,2.04,2024-06-08 11:00:00,0.97759,71.73066625,71.73066625
2024,6,8,12,675.05,30.32,68.97,1.64,2024-06-08 12:00:00,0.97606,65.8889303,65.8889303
2024,6,8,13,591.33,30.34,68.7,1.4,2024-06-08 13:00:00,0.97597,57.71203401,57.71203401
2024,6,8,14,436.75,30.08,69.58,1.39,2024-06-08 14:00:00,0.97714,42.676589500000006,42.676589500000006
2024,6,8,15,273.55,29.42,72.83,1.76,2024-06-08 15:00:00,0.98011,26.810909050000003,26.810909050000003
2024,6,8,16,108.22,28.31,80.5,1.93,2024-06-08 16:00:00,0.985105,10.66080631,10.66080631
2024,6,8,17,7.15,26.78,89.23,1.83,2024-06-08 17:00:00,0.99199,0.70927285,0.70927285
2024,6,8,18,0.0,25.88,93.21,1.84,2024-06-08 18:00:00,0.99604,0.0,0.0
2024,6,8,19,0.0,25.41,94.25,1.92,2024-06-08 19:00:00,0.998155,0.0,0.0
2024,6,8,20,0.0,25.05,95.09,1.99,2024-06-08 20:00:00,0.999775,0.0,0.0
2024,6,8,21,0.0,24.8,95.6,2.03,2024-06-08 21:00:00,1.0009,0.0,0.0
2024,6,8,22,0.0,24.59,95.95,2.08,2024-06-08 22:00:00,1.001845,0.0,0.0
2024,6,8,23,0.0,24.41,96.16,2.13,2024-06-08 23:00:00,1.002655,0.0,0.0
2024,6,9,0,0.0,24.27,96.16,2.16,2024-06-09 00:00:00,1.003285,0.0,0.0
2024,6,9,1,0.0,24.11,96.2,2.2,2024-06-09 01:00:00,1.004005,0.0,0.0
2024,6,9,2,0.0,23.93,96.32,2.25,2024-06-09 02:00:00,1.004815,0.0,0.0
2024,6,9,3,0.0,23.8,96.38,2.31,2024-06-09 03:00:00,1.0054,0.0,0.0
2024,6,9,4,0.0,23.64,96.71,2.32,2024-06-09 04:00:00,1.00612,0.0,0.0
2024,6,9,5,0.0,23.44,97.08,2.31,2024-06-09 05:00:00,1.00702,0.0,0.0
2024,6,9,6,64.12,24.43,95.12,2.39,2024-06-09 06:00:00,1.002565,6.428446780000001,6.428446780000001
2024,6,9,7,252.1,25.78,90.58,3.06,2024-06-09 07:00:00,0.99649,25.1215129,25.1215129
2024,6,9,8,451.45,27.05,85.04,3.11,2024-06-09 08:00:00,0.990775,44.728537374999995,44.728537374999995
2024,6,9,9,601.15,28.15,79.82,2.8,2024-06-09 09:00:00,0.985825,59.26286987499999,59.26286987499999
2024,6,9,10,694.95,29.0,75.83,2.55,2024-06-09 10:00:00,0.982,68.24409,68.24409
2024,6,9,11,708.65,29.63,73.31,2.52,2024-06-09 11:00:00,0.9791650000000001,69.388527725,69.388527725
2024,6,9,12,594.92,29.97,72.09,2.72,2024-06-09 12:00:00,0.977635,58.16146142,58.16146142
2024,6,9,13,540.58,29.92,72.22,3.13,2024-06-09 13:00:00,0.97786,52.861155880000005,52.861155880000005
2024,6,9,14,414.23,29.42,74.41,3.59,2024-06-09 14:00:00,0.98011,40.599096530000004,40.599096530000004
2024,6,9,15,250.25,28.65,78.86,3.95,2024-06-09 15:00:00,0.983575,24.613964375,24.613964375
2024,6,9,16,95.53,27.52,85.72,3.77,2024-06-09 16:00:00,0.98866,9.444668980000001,9.444668980000001
2024,6,9,17,6.18,25.9,93.56,3.01,2024-06-09 17:00:00,0.99595,0.6154971,0.6154971
2024,6,9,18,0.0,25.19,95.96,3.02,2024-06-09 18:00:00,0.999145,0.0,0.0
2024,6,9,19,0.0,24.94,96.74,2.95,2024-06-09 19:00:00,1.00027,0.0,0.0
2024,6,9,20,0.0,24.79,96.96,2.74,2024-06-09 20:00:00,1.000945,0.0,0.0
2024,6,9,21,0.0,24.59,97.39,2.51,2024-06-09 21:00:00,1.001845,0.0,0.0
2024,6,9,22,0.0,24.39,97.74,2.36,2024-06-09 22:00:00,1.002745,0.0,0.0
2024,6,9,23,0.0,24.23,97.78,2.28,2024-06-09 23:00:00,1.003465,0.0,0.0
2024,6,10,0,0.0,24.08,97.85,2.21,2024-06-10 00:00:00,1.00414,0.0,0.0
2024,6,10,1,0.0,23.97,97.78,2.16,2024-06-10 01:00:00,1.004635,0.0,0.0
2024,6,10,2,0.0,23.84,97.83,2.16,2024-06-10 02:00:00,1.00522,0.0,0.0
2024,6,10,3,0.0,23.71,97.8,2.18,2024-06-10 03:00:00,1.005805,0.0,0.0
2024,6,10,4,0.0,23.49,97.9,2.22,2024-06-10 04:00:00,1.006795,0.0,0.0
2024,6,10,5,0.0,23.22,98.03,2.25,2024-06-10 05:00:00,1.00801,0.0,0.0
2024,6,10,6,61.3,24.29,96.45,2.39,2024-06-10 06:00:00,1.003195,6.149585350000001,6.149585350000001
2024,6,10,7,247.4,25.65,92.6,3.14,2024-06-10 07:00:00,0.997075,24.667635500000003,24.667635500000003
2024,6,10,8,465.88,27.06,86.09,3.38,2024-06-10 08:00:00,0.99073,46.15612924,46.15612924
2024,6,10,9,626.83,28.36,79.7,3.21,2024-06-10 09:00:00,0.98488,61.73523304,61.73523304
2024,6,10,10,697.05,29.25,76.07,3.08,2024-06-10 10:00:00,0.980875,68.371891875,68.371891875
2024,6,10,11,698.03,29.8,73.86,3.01,2024-06-10 11:00:00,0.9784,68.2952552,68.2952552
2024,6,10,12,632.2,30.12,72.71,3.01,2024-06-10 12:00:00,0.97696,61.763411200000014,61.763411200000014
2024,6,10,13,534.85,29.93,73.14,3.02,2024-06-10 13:00:00,0.977815,52.298435275,52.298435275
2024,6,10,14,431.62,29.6,74.41,3.09,2024-06-10 14:00:00,0.9793,42.26854659999999,42.26854659999999
2024,6,10,15,271.1,28.81,78.82,3.15,2024-06-10 15:00:00,0.982855,26.64519905,26.64519905
2024,6,10,16,104.8,27.76,84.93,3.0,2024-06-10 16:00:00,0.98758,10.3498384,10.3498384
2024,6,10,17,6.25,26.25,92.27,2.46,2024-06-10 17:00:00,0.994375,0.621484375,0.621484375
2024,6,10,18,0.0,25.54,95.03,2.42,2024-06-10 18:00:00,0.99757,0.0,0.0
2024,6,10,19,0.0,25.28,95.91,2.44,2024-06-10 19:00:00,0.99874,0.0,0.0
2024,6,10,20,0.0,25.1,96.32,2.45,2024-06-10 20:00:00,0.9995499999999999,0.0,0.0
2024,6,10,21,0.0,24.98,96.3,2.45,2024-06-10 21:00:00,1.00009,0.0,0.0
2024,6,10,22,0.0,24.88,96.35,2.51,2024-06-10 22:00:00,1.00054,0.0,0.0
2024,6,10,23,0.0,24.78,96.43,2.52,2024-06-10 23:00:00,1.00099,0.0,0.0
2024,6,11,0,0.0,24.65,96.45,2.54,2024-06-11 00:00:00,1.001575,0.0,0.0
2024,6,11,1,0.0,24.51,96.45,2.6,2024-06-11 01:00:00,1.002205,0.0,0.0
2024,6,11,2,0.0,24.37,96.37,2.62,2024-06-11 02:00:00,1.002835,0.0,0.0
2024,6,11,3,0.0,24.22,96.46,2.62,2024-06-11 03:00:00,1.00351,0.0,0.0
2024,6,11,4,0.0,24.08,96.37,2.59,2024-06-11 04:00:00,1.00414,0.0,0.0
2024,6,11,5,0.0,23.94,96.56,2.53,2024-06-11 05:00:00,1.00477,0.0,0.0
2024,6,11,6,53.85,24.76,95.22,2.91,2024-06-11 06:00:00,1.00108,5.3908157999999995,5.3908157999999995
